Standard 6.R.4,Read grade-level text* with accuracy and fluency to support comprehension. (RL & RI)
csv
Standard,Description
Standard 6.W.1,"Write arguments to support claims with clear reasons and relevant evidence, and provide a concluding section related to the argument presented.
a. Introduce claims supported by evidence from credible sources, and create an organizational structure in which claims are logically grouped to support the writer's purpose.
b. Use words, phrases, and clauses to clarify the relationships among claims and evidence.
c. Use appropriate conventions and style for the audience, purpose, and task."
Standard 7-8.SL.1,"Participate effectively in a range of conversations and collaborations on topics, texts, and issues.
a. Respond thoughtfully in democratic discussions that involve decision-making and role-taking and determine if additional information or research is required to deepen the discussion.
b. Participate in conversations by asking and responding to questions and provide the opportunity to consider a range of perspectives."
Standard 7-8.SL.2,Evaluate the credibility of multiple sources of information presented in various formats and mediums to make informed decisions.

# ACADEMIC LANGUAGE
Language
"Interpret, credible, various formats and mediums"

# ASSESSMENT EXEMPLARS
Exemplar
Identify credible vs. not credible information/sources.
Make annotated notes of information presented.
Make a decision and use information presented as support for that decision.
csv
Standard,Description
Standard 6.SL.3,"Use appropriate language, grammar, organization, development, and delivery styles appropriate to purpose and audience for formal or informal contexts. a. Use visual displays of data, including digital media, to convey information and engage the audience."

# CONCEPTS AND SKILLS TO MASTER
,"Consider audience when developing delivery style, language, grammar, and organization."
,Deliver information in formal and informal contexts.
,"Use relevant descriptions, facts, and details."
,"Engage audience through visuals, and digital media."

# CRITICAL BACKGROUND KNOWLEDGE
Standard 5.SL.2,Investigate information presented in various formats and mediums in order to make informed decisions and differentiate between fact and fiction.
Standard 5.SL.3,"Use age-appropriate language, grammar, volume, and clear pronunciation when speaking or presenting. a. Present claims and findings, sequencing ideas logically and use relevant descriptions, facts, and details to elaborate on main ideas or themes."

# RELATED STANDARDS: Current Grade Level
Standard 6.SL.2,Interpret credible information presented in various formats and mediums to make informed decisions.
Standard 6.R.4,Read grade-level text* with accuracy and fluency to support comprehension. (RL & RI)
Standard 6.W.2,"Write informative/explanatory texts to examine a topic that conveys ideas and information clearly and provide a concluding section that supports the information or explanation presented. a. Introduce a topic; organize ideas, concepts, and information, using strategies such as definition, classification, compare/contrast, and cause/effect; include formatting, graphics, and multimedia when useful. b. Develop the topic with relevant facts, definitions, concrete details, quotations, and examples. c. Use appropriate transitions to clarify the relationships among ideas and concepts."
csv
# No tables found
csv
Standard,Description
Standard 6.R.6,"When reading texts, including those from diverse cultures, determine the theme, how characters respond to conflict or how the speaker reflects upon a topic, and summarize the text. (RL)
When reading texts, including those from diverse cultures, determine the main idea of a text, explain how they are supported by key details and summarize the text. (RI)"
Standard 6.R.8,"Determine the meaning of words and phrases, including figurative language, connotative meanings, and figures of speech. Analyze the impact of specific word choices on meaning and tone, including words with multiple meanings within a text. (RL & RI)"
Standard 6.R.9,"Determine or clarify the meaning of unknown and multiple-meaning words and phrases, choosing flexibly from a range of strategies. (RL & RI)
a. Consistently use context as a clue to the meaning of a word or phrase.
b. Consistently use Greek or Latin affixes and roots as clues to the meaning of a word.
c. Consult reference materials to find the pronunciation of a word or determine its precise meaning or its part of speech."

# Table: Future Grade Level
Standard,Description
Standard 7-8.R.4,Read grade-level text* with accuracy and fluency to support comprehension. (RL & RI)
csv
Day 1,Day 2
Part 1: Individuals silent read grade level passage,"Part 1: Tricky phrases and words. Partner one listens to partner two read tricky phrases and words out loud to your partner. Then, partners switch roles and repeat."
"Part 2: First timed read. Partner one sets timer to one minute and times partner two reading out loud, marking words correct per minute. Then, partners switch roles and repeat. Each partner records their words correct per minute (WCPM) on a fluency chart for the first read.","Part 2: Last read. Partner one sets timer to one minute and times partner two reading out loud, marking words correct per minute. Then, partners switch roles and repeat. Each partner records their words correct per minute (WCPM) on a fluency chart for the first read"
Part 3: Comprehension and discussion. Finish reading the passage together and answer comprehension questions. Share one interesting sentence with partner.,Part 3: Comprehension and discussion. Finish reading the passage together and answer comprehension questions.
"Part 4: Phrase-cued reading. Partner one listens to partner two read the passage out loud in phrases. Then, partners switch roles and repeat.",
# CRITICAL BACKGROUND KNOWLEDGE
Standard,Description
3.R.4,Read grade-level text* with accuracy and fluency to support comprehension. (RL & RI)
3.R.5,"Ask and answer questions to demonstrate understanding of a text, referring explicitly to the text as the basis for the answers. (RL & RI)"
4.R.5,Refer to details and evidence in a text when explaining what the text says explicitly and when drawing inferences from the text. (RL & RI)
5.R.5,Identify and refer to evidence from a text when explaining what the text says explicitly and when drawing inferences from the text. (RL & RI)
csv
Standard,Description
Standard 6.R.4,Read grade-level text* with accuracy and fluency to support comprehension. (RL & RI)
Standard 6.R.8,"Determine the meaning of words and phrases, including figurative language, connotative meanings, and figures of speech. Analyze the impact of specific word choices on meaning and tone, including words with multiple meanings within a text. (RL & RI)"
Standard 6.W.2,"Write informative/explanatory texts to examine a topic that conveys ideas and information clearly and provide a concluding section that supports the information or explanation presented.
a. Introduce a topic; organize ideas, concepts, and information, using strategies such as definition, classification, compare/contrast, and cause/effect; include formatting, graphics, and multimedia when useful.
b. Develop the topic with relevant facts, definitions, concrete details, quotations, and examples.
c. Use appropriate transitions to clarify the relationships among ideas and concepts.
d. Use precise language and content-specific vocabulary to inform about or explain the topic.
e. Use appropriate conventions and style for the audience, purpose, and task."

# RELATED STANDARDS: Future Grade Level
Standard,Description
Standard 7-8.R.5,Cite textual evidence that supports an analysis of what the text says explicitly as well as inferences drawn from the text. (RL & RI)

# ACADEMIC LANGUAGE
Term
"Cite, analysis, explicitly,and inferences"

# ASSESSMENT EXEMPLARS
Exemplar
Answer explicit and inferred questions about the text citing textual evidence through writing or discussions.
Use graphic organizers with textual evidence.
Use rubrics or checklists during class/group discussions evaluating the citations referenced during discussion(s).
csv
Standard 6.R.6:,"When reading texts, including those from diverse cultures, determine the theme, how characters respond to conflict or how the speaker reflects upon a topic, and summarize the text. (RL)
When reading texts, including those from diverse cultures, determine the main idea of a text, explain how they are supported by key details and summarize the text. (RI)"

# CONCEPTS AND SKILLS TO MASTER
,Determine the theme. (RL)
,Analyze how characters respond to conflict. (RL)
,Analyze how the speaker reflects on a topic. (RL)
,Determine the main idea. (RI)
,Explain how the main idea is supported by key details. (RI)
,Summarize the text. (RL & RI)

# CRITICAL BACKGROUND KNOWLEDGE
Standard 3.R.4:,Read grade-level text* with accuracy and fluency to support comprehension. (RL & RI)
Standard 3.R.6:,"Read a variety of texts including those from diverse cultures, retell the text according to the text structure including the main idea and how key details support the main idea. (RL & RI)"
Standard 4.R.6:,"Read a variety of text types, including those from diverse cultures to determine a theme or main idea and explain how it is supported by key details; summarize texts using textual evidence. (RL & RI)"
Standard 5.R.6:,Determine the theme or main idea of a text including those from diverse cultures and how it is conveyed through particular details and summarize the text. (RL & RI)
csv
Standard,Description
Standard 6.R.4,Read grade-level text* with accuracy and fluency to support comprehension. (RL & RI)
Standard 6.R.8,"Determine the meaning of words and phrases, including figurative language, connotative meanings, and figures of speech. Analyze the impact of specific word choices on meaning and tone, including words with multiple meanings within a text. (RL & RI)"
Standard 6.R.10,"Analyze how a sentence, paragraph, stanza, chapter, scene, or section fits into the overall structure and how it contributes to the development of theme, main idea, settings, or plot. (RL)
Analyze how a particular sentence, paragraph, chapter, or section fits into the overall structure of a text and how it contributes to the development of the main idea. (RI)"

# RELATED STANDARDS: Future Grade Level
Standard,Description
Standard 7-8.R.6,"When reading texts, including those from diverse cultures, determine a theme, analyze its development including its relationship to the characters, settings, and plot, and provide an objective summary that includes textual evidence. (RL)
When reading texts, including those from diverse cultures, determine the main idea, analyze its relationship to supporting ideas, and provide an objective summary that includes textual evidence. (RI)"
Standard 7-8.R.7,"Analyze the impact of character and plot development on the overall story or drama. (RL)
Analyze a complex set of ideas or sequence of events and explain how specific individuals, ideas, or events interact and develop over the course of the text. (RI)"
csv
Standard,Description
Standard 6.R.7:,"Compare two or more characters, settings, or events in a story or drama, drawing on specific details in the text. (RL)
Analyze in detail how a key individual, event, or idea is introduced, illustrated, and elaborated in a text. (RI)"

# CRITICAL BACKGROUND KNOWLEDGE
Standard 1.R.7:,"Describe characters, settings, and important events in a story (RL) or pieces of information in a text. (RI)"
Standard 4.R.7:,"Describe in depth a character, setting, or event in a story or drama, drawing on specific details in the text. (RL)
Explain events, procedures, ideas, or concepts in a historical, scientific, or technical text, including what happened and why, based on specific information in the text. (RI)"

# RELATED STANDARDS: Current Grade Level
Standard 6.R.4:,Read grade-level text* with accuracy and fluency to support comprehension. (RL & RI)
Standard 6.R.8:,"Determine the meaning of words and phrases, including figurative language, connotative meanings, and figures of speech. Analyze the impact of specific word choices on meaning and tone, including words with multiple meanings within a text. (RL & RI)"
csv
# No tables found
csv
Standard,Description
Standard K.R.3,Demonstrate mastery of age-appropriate phonics skills.
Standard K.R.9,Determine or clarify the meaning of multiple-meaning words and phrases in context. (RL & RI)
Standard 2.R.8,"Explain how specific words and phrases express emotion, appeal to the senses, or determine the meaning of content-specific words within a text. (RL & RI)"
Standard 2.R.9,"Determine or clarify the meaning of unknown and multiple-meaning words and phrases, choosing flexibly from a range of strategies. (RL & RI)"
Standard 3.R.8,"Determine the meaning of words, phrases, similes, metaphors, and academic and content-specific words within a text. (RL & RI)"
Standard 5.R.8,"Determine the meaning of words, phrases, figurative language, academic and content-specific words, and analyze their effect on meaning within a text. (RL & RI)"
Standard 6.R.4,Read grade-level text* with accuracy and fluency to support comprehension. (RL & RI)
Standard 6.R.9,"Determine or clarify the meaning of unknown and multiple-meaning words and phrases, choosing flexibly from a range of strategies. (RL & RI)"
Standard 7-8.R.4,Read grade-level text* with accuracy and fluency to support comprehension. (RL & RI)
Standard 7-8.R.8,"Determine the meaning of words and phrases, including"
csv
# Table: CRITICAL BACKGROUND KNOWLEDGE
Standard,Description
Standard K.R.3:,Demonstrate mastery of age-appropriate phonics skills.
Standard K.R.9:,Determine or clarify the meaning of multiple-meaning words and phrases in context. (RL & RI)
Standard 2.R.8:,"Explain how specific words and phrases express emotion, appeal to the senses, or determine the meaning of content-specific words within a text. (RL & RI)"
Standard 2.R.9:,"Determine or clarify the meaning of unknown and multiple-meaning words and phrases, choosing flexibly from a range of strategies. (RL & RI)"
Standard 3.R.8:,"Determine the meaning of words, phrases, similes, metaphors, and academic and content-specific words within a text. (RL & RI)"
Standard 3.R.9:,Determine or clarify the meaning of unknown and multiple-meaning words and phrases choosing flexibly from a range of strategies. (RL & RI) a. Use sentence-level context as a clue to the meaning of a word or phrase. b. Determine the meaning of a new word when a known affix or root is used. c. Use glossaries or dictionaries to determine or clarify the precise meaning of key words and phrases.
Standard 5.R.8:,"Determine the meaning of words, phrases, figurative language, academic and content-specific words, and analyze their effect on meaning within a text. (RL & RI)"

# Table: RELATED STANDARDS: Current Grade Level
Standard,Description
Standard 6.R.4:,Read grade-level text* with accuracy and fluency to support comprehension. (RL & RI)
csv
Standard,Description
Standard 6.R.8,"Determine the meaning of words and phrases, including figurative language, connotative meanings, and figures of speech. Analyze the impact of specific word choices on meaning and tone, including words with multiple meanings within a text. (RL & RI)"

# RELATED STANDARDS: Future Grade Level
Standard,Description
Standard 7-8.R.8,"Determine the meaning of words and phrases, including figurative, connotative, and technical meanings. Analyze the impact of specific word choices on meaning, tone, and mood, including words with multiple meanings within a text. (RL & RI)"
Standard 7-8.R.9,"Determine or clarify the meaning of unknown and multiple-meaning words and phrases, choosing flexibly from a range of strategies. (RL & RI) a. Determine and consult appropriate reference materials to find the pronunciation of a word or determine its precise meaning or its part of speech."

# ACADEMIC LANGUAGE
Term
"Multiple meaning words, roots, and affixes"

# ASSESSMENT EXEMPLARS
Exemplar
Have students annotate the meanings of identified words using a text with more complex vocabulary.
Have group discussions about word meanings.
Observe the use of reference materials.

# 6.R.10 Strand: READING (6.R)
Standard,Description
Standard 6.R.10,"Analyze how a sentence, paragraph, stanza, chapter, scene, or section fits into the overall structure and how it contributes to the development of theme, main idea, settings, or plot. (RL) Analyze how a particular sentence, paragraph, chapter, or"
csv
Standard,Description
Standard 2.R.10,"Describe the overall literary and informational text structure to locate facts, details, and information efficiently. (RL & RI)"
Standard 3.R.10,Identify and discuss the structural elements of different types of text when writing or speaking about a text. (RL) Use text features and search tools to build comprehension and locate relevant information efficiently. (RI)
Standard 4.R.6,"Read a variety of text types, including those from diverse cultures to determine a theme or main idea and explain how it is supported by key details; summarize texts using textual evidence. (RL & RI)"
Standard 4.R.10,"Analyze and discuss the parts of literary text using terms such as chapter, scene, and stanza. (RL) Describe the overall structure using terms such as sequence, comparison, cause/effect, and problem/solution. (RI)"
Standard 5.R.10,"Analyze how a series of chapters, scenes, or stanzas fits together to provide the overall structure of a literary text. (RL) Compare the overall structure in two or more texts using terms such as sequence, comparison, cause/effect, and problem/solution. (RI)"
Standard 6.R.4,Read grade-level text* with accuracy and fluency to support comprehension. (RL & RI)
Standard 6.R.6,"When reading texts, including those from diverse cultures, determine the theme, how characters respond to conflict or how the speaker reflects upon a topic, and summarize the text. (RL)"
csv
,ENGLISH LANGUAGE ARTS GUIDE GRADE 6
,"When reading texts, including those from diverse cultures,
determine the main idea of a text, explain how they are sup-
ported by key details and summarize the text. (RI)"
Standard 6.R.7:,"Compare two or more characters, settings, or events in a
story or drama, drawing on specific details in the text. (RL)
Analyze in detail how a key individual, event, or idea is intro-
duced, illustrated, and elaborated in a text. (RI)"
,RELATED STANDARDS: Future Grade Level
Standard 7-8.R.6:,"When reading texts, including those from diverse cultures,
determine a theme, analyze its development including its
relationship to the characters, settings, and plot, and provide
an objective summary that includes textual evidence. (RL)
When reading texts, including those from diverse cultures,
determine the main idea, analyze its relationship to support-
ing ideas, and provide an objective summary that includes
textual evidence. (RI)"
Standard 7-8.R.7:,"Analyze the impact of character and plot development on the
overall story or drama. (RL)
Analyze a complex set of ideas or sequence of events and
explain how specific individuals, ideas, or events interact and
develop over the course of the text. (RI)"
Standard 7-8.R.10:,"Analyze the structure an author uses to organize a text,
and how it contributes to the text meaning. (RL & RI)"
,"ACADEMIC LANGUAGE
Sentence, paragraph, stanza, chapter, scene, section, structure, theme, main idea,
settings, and plot"
,"ASSESSMENT EXEMPLARS
■ Identify text structure and theme.
■ Use a graphic organizer to show the development of a theme.
■ Answer questions on how an identified sentence, paragraph, or stanza fits
with the theme."
,(Continued)
csv
#No tables found
csv
# No tables found
csv
# No tables found
csv
Standard,Description
Standard 3.R.13,Not applicable for RL. Explain how claims in a text are supported by relevant reasons and evidence. (RI)
Standard 4.R.13,Not applicable to RL. Explain how an author uses reasons and evidence to support particular claims in a text. (RI)
Standard 5.R.13,"Not applicable to RL. Explain how an author uses reasons and evidence to support particular claims in a text, identifying which reasons and evidence support which claims. (RI)"

# RELATED STANDARDS: Current Grade Level
Standard,Description
Standard 6.SL.1,"Participate effectively in a range of conversations and collaborations on topics, texts, and issues. a. Respectfully acknowledge comments, claims, and evidence from multiple perspectives and identify contradictions when applicable. b. Participate in conversations by posing questions, acknowledging new information, qualifying or justifying responses with reasoning and elaboration, and keeping the discussion on topic."
Standard 6.SL.2,Interpret credible information presented in various formats and mediums to make informed decisions.
Standard 6.R.11,Explain how an author's perspective develops the point of view of the narrator or speaker in multiple texts. (RL) Analyze how the author distinguishes a perspective and/or position from that of others. (RI)
Standard 6.W.4,"Conduct short research projects to craft an argument or answer a question. a. Gather, synthesize, and use information from credible sources on the topic. b. Generate ideas to demonstrate understanding of the topic under investigation. c. Avoid plagiarism by quoting or paraphrasing and provide basic bibliographic information for sources. d. Interact and collaborate with others throughout the writing process."
csv
RELATED STANDARDS,Future Grade Level
Standard,Description
7-8.SL.1,"Participate effectively in a range of conversations and collaborations on topics, texts, and issues."
a.,Respond thoughtfully in democratic discussions that involve decision-making and role-taking and determine if additional information or research is required to deepen the discussion.
b.,Participate in conversations by asking and responding to questions and provide the opportunity to consider a range of perspectives.
7-8.SL.2,Evaluate the credibility of multiple sources of information presented in various formats and mediums to make informed decisions.
7-8.R.13,"Not applicable to RL. Evaluate an argument and specific claims in a text, assessing the validity of key statements by examining whether the supporting evidence is relevant and sufficient. (RI)"
7-8.W.4,"Conduct short research projects to craft an argument, answer a question, or provide an analysis."
a.,"Gather, assess, and use information from credible sources on the topic."
b.,Generate ideas to demonstrate understanding of the topic and purpose.
c.,"Avoid plagiarism by quoting, paraphrasing, and citing, using a standard format for citation of evidence."
d.,Interact and collaborate with others throughout the writing process.
csv
Standard,Description
Standard 6.R.14,"Compare texts across different mediums or genres in terms of their approaches to similar themes and topics. (RL)
Compare one author's presentation of events with that of another. (RI)"
Standard 3.R.14,"Compare the themes, settings, and plots of stories written about the same or similar characters. (RL)
Compare the most important points and key details presented in two texts on the same topic. (RI)"
Standard 4.R.14,"Compare the treatment of similar themes and topics and patterns of events in stories, myths, and traditional literature from different cultures. (RL)
Integrate information from two texts on the same topic in order to write or speak about the subject knowledgeably. (RI)"
Standard 5.R.14,"Compare stories in the same genre on their approaches to similar themes and topics. (RL)
Integrate information from several texts on the same topic in order to write or speak about the subject knowledgeably. (RI)"
Standard 6.R.6,"When reading texts, including those from diverse cultures, determine the theme, how characters respond to conflict or how the speaker reflects upon a topic, and summarize the text. (RL)
When reading texts, including those from diverse cultures, determine the main idea of a text, explain how they are supported by key details and summarize the text. (RI)"
csv
Standard,Description
Standard 6.R.12,"Compare how different mediums, including print and digital media, contribute to the understanding of a text. (RL & RI)"

# RELATED STANDARDS: Future Grade Level
Standard,Description
Standard 7-8.R.12,Compare a text to another text in a different medium about the same topic and evaluate the impact of the differences on the audience. (RL & RI)
Standard 7-8.R.14,"Compare two or more works of fiction with similar themes or topics, drawing on patterns of events or character types. (RL) Compare how two or more texts about the same topic shape their presentations by emphasizing different evidence or advancing different interpretations of facts; identify where the texts disagree on matters of fact or interpretation. (RI"

# ACADEMIC LANGUAGE
Term,Description
"Mediums, genres, themes",author's presentation

# ASSESSMENT EXEMPLARS
Activity,Description
Small group discussion or writing,compare two texts of the same topic or theme.
Graphic organizer,compare one author's presentation of events to that of another.
csv
Standard,Description
Standard 5.R.4,Read grade-level text* with accuracy and fluency to support comprehension. (RL & RI)
Standard 5.R.5,Identify and refer to evidence from a text when explaining what the text says explicitly and when drawing inferences from the text. (RL & RI)
Standard 5.R.13,Not applicable to RL.
csv
,
Standard 5.W.1:,"Explain how an author uses reasons and evidence to support particular claims in a text, identifying which reasons and evidence support which claims. (RI)
Write argumentative pieces on topics and/or texts, supporting a point of view with evidence and information, using linking words, phrases, and clauses to connect the claim to the evidence, and provide a concluding section related to the claim presented.
a. Introduce a topic, state a claim supported by evidence, and create an organizational structure in which ideas are logically grouped to support the writer's purpose.
b. Expand, combine, and reduce sentences for meaning, reader/listener interest, and style to develop the argument.
c. Use appropriate conventions when writing including text cohesion, sentence structure, and phrasing."

# RELATED STANDARDS: Current Grade Level
Standard 6.SL.2:,Interpret credible information presented in various formats and mediums to make informed decisions.
Standard 6.R.4:,Read grade-level text* with accuracy and fluency to support comprehension. (RL & RI)
Standard 6.R.5:,Cite textual evidence to support analysis of what the text says explicitly as well as inferences drawn from the text. (RL & RI)

# RELATED STANDARDS: Future Grade Level
Standard 7-8.SL.2:,Evaluate the credibility of multiple sources of information presented in various formats and mediums to make informed decisions.
Standard 7-8.R.5:,Cite textual evidence that supports an analysis of what the text says explicitly as well as inferences drawn from the text. (RL & RI)
Standard 7-8.W.1:,"Write arguments to support claims with logical reasoning, relevant evidence from accurate and credible sources, and provide a conclusion that follows from and supports the argument presented.
a. Introduce claims, distinguish the claims from alternate or opposing claims, and organize the reasons and evidence logically."
csv
# ACADEMIC LANGUAGE
Arguments,claims,reasons,evidence,and credible sources

# ASSESSMENT EXEMPLARS
Writing portfolio with rubrics
csv
Standard,Description
Standard 5.R.4,Read grade-level text* with accuracy and fluency to support comprehension. (RL & RI)
Standard 5.R.13,"Not applicable to RL. Explain how an author uses reasons and evidence to support particular claims in a text, identifying which reasons and evidence support which claims. (RI)"
Standard 5.W.2,"Write informative/explanatory pieces to examine a topic that links and conveys ideas and information clearly, using words, phrases, and clauses to show the relationship between ideas, paragraphs, and/or sections, and provide a concluding section related to the information or explanation presented. a. Introduce a topic and group related information in paragraphs and/or sections using organizational structures, produce complex sentences, and text features, including multimedia when useful, to support the writer's purpose. b. Develop the topic using relevant facts, definitions, concrete details, quotations, or examples. c. Use precise language and content-specific vocabulary to inform about or explain the topic. d. Use appropriate conventions when writing including text cohesion, sentence structure, and phrasing"

# RELATED STANDARDS: Current Grade Level
Standard,Description
Standard 6.R.4,Read grade-level text* with accuracy and fluency to support comprehension. (RL & RI)
Standard 6.SL.2,Interpret credible information presented in various formats and mediums to make informed decisions.
Standard 6.R.13,"Not applicable to RL. Evaluate the argument and specific claims in a text, distinguishing claims that are supported by reasons and evidence from claims that are not. (RI)"
Standard 6.W.4,"Conduct short research projects to craft an argument or answer a question. a. Gather, synthesize, and use information from credible sources on the topic. b. Generate ideas to demonstrate understanding of the topic under investigation."
csv
Standard,Description
Standard 7-8.R.4,Read grade-level text* with accuracy and fluency to support comprehension. (RL & RI)
Standard 7-8.W.2,"Write informative/explanatory texts to examine a topic and convey ideas and information through the selection, organization, and analysis of relevant content, and provide a conclusion that supports the information or explanation presented."
,"a. Introduce a topic, previewing what is to follow; organize ideas and information into broader categories; utilize formatting, graphics, and multimedia related to the topic."
,"b. Develop the topic with relevant facts, definitions, concrete details, quotations, and examples."
,c. Use appropriate and varied transitions to create cohesion and clarify the relationships among ideas.
,d. Use precise language and content-specific vocabulary to inform about or explain the topic.
,"e. Use appropriate conventions and style for the audience, purpose, and task."
Standard 7-8.W.4,"Conduct short research projects to craft an argument, answer a question, or provide an analysis."
,"a. Gather, assess, and use information from credible sources on the topic."
,b. Generate ideas to demonstrate understanding of the topic and purpose.
,"c. Avoid plagiarism by quoting, paraphrasing, and citing, using a standard format for citation of evidence."
,d. Interact and collaborate with others throughout the writing process.
csv
,
ASSESSMENT EXEMPLARS,
,Writing portfolio with rubrics
6.W.3,
Strand: WRITING (6.W),
,"Students will learn to write for a variety of tasks, purposes, and audiences using"
,"appropriate grammar/conventions, syntax, and style."
Standard 6.W.3:,Write narrative texts to develop real or imagined experi-
,"ences or events using effective technique, relevant descrip-"
,"tive details, well-structured event sequences, and provide a"
,resolution.
,a. Engage and orient the reader by establishing a context
,and introducing a narrator and/or characters; organize an
,event sequence that unfolds naturally and logically.
,"b. Use narrative techniques, such as dialogue, descrip-"
,"tion, and pacing, to develop experiences, events, and/or"
,characters.
,"c. Use a variety of transition words, phrases, and clauses to"
,convey sequence and signal shifts from one time frame or
,setting to another.
,"d. Use precise words, phrases and complex sentences, rel-"
,"evant descriptive details, and sensory language to convey"
,experiences and events.
,"e. Use appropriate conventions and style for the audience,"
,"purpose, and task."
CONCEPTS AND SKILLS TO MASTER,
,"Write about a real or imagined experience with descriptive details, sequence,"
,and resolution.
,Introduce a narrator and characters.
,"Use dialogue, description, and pacing to develop events and characters."
,Use transitional words and phrases.
,"Consider the audience, task and purpose."
,"Use age-appropriate spelling, grammar, and conventions."
CRITICAL BACKGROUND KNOWLEDGE,
Standard 3.W.3:,Write narrative pieces to develop real or imagined
csv
,
Standard 5.W.3,"Write narrative pieces to develop real or imagined experiences or events using effective technique, descriptive details, well-structured event sequences, and provide a resolution."
,a. Orient the reader by establishing a situation and introducing a narrator and/or characters; organize an event sequence that unfolds naturally.
,"b. Use narrative techniques, such as dialogue, description, and pacing, to develop experiences and events or show the responses of characters to situations."
,"c. Use a variety of transitional words, phrases, and clauses to manage the sequence of events."
,"d. Use concrete words, phrases, complex sentences, and sensory details to convey experiences and events precisely."
,"e. Use appropriate conventions when writing including text cohesion, sentence structure, and phrasing."

# RELATED STANDARDS: Current Grade Level
Standard 6.R.7,"Compare two or more characters, settings, or events in a story or drama, drawing on specific details in the text. (RL)"
,"Analyze in detail how a key individual, event, or idea is introduced, illustrated, and elaborated in a text. (RI)"
Standard 6.R.10,"Analyze how a sentence, paragraph, stanza, chapter, scene, or section fits into the overall structure and how it contributes to the development of theme, main idea, settings, or plot. (RL)"
,"Analyze how a particular sentence, paragraph, chapter, or section fits into the overall structure of a text and how it contributes to the development of the main idea. (RI)"
csv
#No tables found
csv
,
Generate ideas from the research.,
Quote or paraphrase information used.,
Interact and collaborate with others during the writing process.,
"Use age-appropriate spelling, grammar, and conventions.",

# Table: CRITICAL BACKGROUND KNOWLEDGE
,
Standard 4.SL.1:,"Participate effectively in a range of conversations and collaborations, using age-appropriate vocabulary, on topics, texts, and issues.
a. Respectfully acknowledge and respond to comments and claims.
b. Participate in conversations by asking questions, acknowledging new information, connecting responses with reasoning and elaboration, and keeping the discussion on topic."
Standard 4.SL.2:,Clearly summarize information presented in various formats and mediums and explain how the information pertains to the topic.
Standard 4.R.4:,Read grade-level text* with accuracy and fluency to support comprehension. (RL & RI)
Standard 4.R.5:,Refer to details and evidence in a text when explaining what the text says explicitly and when drawing inferences from the text. (RL & RI)
Standard 4.W.4:,"Conduct short research projects to build knowledge through investigation of different aspects of a topic.
a. Recall, gather, and organize information and provide a list of relevant sources.
b. Elaborate to demonstrate understanding of the topic under investigation.
c. Interact and collaborate with others throughout the writing process."
