Standard K.1.2,"Obtain, evaluate, and communicate information on the effect of forecasted weather patterns on human behavior. Examples could include how humans respond to local forecasts of typical and severe weather such as extreme heat, high winds, flash floods, thunderstorms, or snowstorms. (ESS3.B)"
Standard K.1.3,"Carry out an investigation using the five senses, to determine the effect of sunlight on different surfaces and materials. Examples could include measuring temperature, through touch or other methods, on natural and man-made materials in various locations throughout the day. (PS3.B)"
Standard K.1.4,"Design a solution that will reduce the warming effect of sunlight on an area. Define the problem by asking questions and gathering information, convey designs through sketches, drawings, or physical models, and compare and test designs. (PS3.B, ETS1.A, ETS1.B, ETS1.C)"
csv
,,,
csv
# Table: Strand 1.1 Standards
Standard,Description
Standard 1.1.1,"Obtain, evaluate, and communicate information about the movement of the Sun, Moon, and stars to describe predictable patterns. Examples of patterns could include how the Sun and Moon appear to rise in one part of the sky, move across the sky, and set; or how stars, other than the Sun, are visible at night but not during the day. (ESS1.A)"
Standard 1.1.2,"Obtain, evaluate, and communicate information about the patterns observed at different times of the year to relate the amount of daylight to the time of year. Emphasize the variation in daylight patterns at different times of the day and different times of the year. Examples could include varying locations and regions throughout the state, country, and world. (ESS1.B)"
Standard 1.1.3,"Design a device that measures the varying patterns of daylight. Define the problem by asking questions and gathering information, convey designs through sketches, drawings, or physical models, and compare and test designs. Examples could include sundials for telling the time or tracking the movement of shadows throughout the day. (ESS1.B, ETS1.A, ETS1.B, ETS1.C)"
csv
Standard,Description
Standard 1.2.1,"Plan and carry out an investigation to determine the effect of sunlight and water on plant growth. Emphasize investigations that test one variable at a time. (LS1.C, LS2.A)"
Standard 1.2.2,"Construct an explanation by observing patterns of external features of living things that survive in different locations. Emphasize how plants and nonhuman animals, found in specific surroundings, share similar physical characteristics. Examples could include that plants living in dry areas are more likely to have thick outer coatings that hold in water, animals living in cold locations have longer and thicker fur, or most desert animals are awake at night. (LS1.A, LS1.D)"
Standard 1.2.3,"Obtain, evaluate, and communicate information about the patterns of plants and nonhuman animals that are alike, but not exactly like, their parents. An example could include that most carrots are orange and shaped like a cone but may be different sizes or have differing tastes. (LS3.A, LS3.B)"
Standard 1.2.4,"Construct an explanation of the patterns in the behaviors of parents and offspring which help offspring to survive. Examples of behavioral patterns could include the signals that offspring make such as crying, chirping, and other vocalizations or the responses of the parents such as feeding, comforting, and protecting the offspring. (LS1.B)"
csv
# Table: Strand 1.3 Standards
,
Standard 1.3.1,Plan and carry out an investigation to show the cause and effect relationship between sound and vibrating matter. Emphasize that vibrating matter can make sound and that sound can make matter vibrate. (PS4.A)
Standard 1.3.2,Use a model to show the effect of light on objects. Emphasize that objects can be seen when light is available to illuminate them or if they give off their own light. (PS4.B)
Standard 1.3.3,"Plan and carry out an investigation to determine the effect of materials in the path of a beam of light. Emphasize that light can travel through some materials, can be reflected off some materials, and some materials block light causing shadows. Examples of materials could include clear plastic, wax paper, cardboard, or a mirror. (PS4.B)"
Standard 1.3.4,"Design a device in which the structure of the device uses light or sound to solve the problem of communicating over a distance. Define the problem by asking questions and gathering information, convey designs through sketches, drawings, or physical models, and compare and test designs. Examples of devices could include a light source to send signals, paper-cup-and-string telephones, or a pattern of drum beats. (PS4.C, ETS1.A, ETS1.B, ETS1.C)"
There is no tabular data in this document.
csv
# Table: Strand 2.1: CHANGES IN THE EARTH'S SURFACE
,
Standard 2.1.1,"Develop and use models illustrating the patterns of landforms and water on Earth. Examples of models could include valleys, canyons, or floodplains and could depict water in the solid or liquid state. (ESS2.B, ESS2.C)"
Standard 2.1.2,"Construct an explanation about changes in Earth's surface that happen quickly or slowly. Emphasize the contrast between fast and slow changes. Examples of fast changes could include volcanic eruptions, earthquakes, or landslides. Examples of slow changes could include the erosion of mountains or the shaping of canyons. (ESS1.C)"
Standard 2.1.3,"Design solutions to slow or prevent wind or water from changing the shape of land. Define the problem by asking questions and gathering information, convey designs through sketches, drawings, or physical models, and compare and test designs. Examples of solutions could include retaining walls, dikes, windbreaks, shrubs, trees, and grass to hold back wind, water, and land. (ESS2.A, ETS1.A, ETS1.B, ETS1.C)"
csv
,,
csv
# No tables found in document
csv
,
Strand 3.2: EFFECTS OF TRAITS ON SURVIVAL,
"Organisms (plants and animals, including humans) have unique and diverse life cycles, but
they all follow a pattern of birth, growth, reproduction, and death. Different organisms vary in
how they look and function because they have different inherited traits. An organism's traits
are inherited from its parents and can be influenced by the environment. Variations in traits
between individuals in a population may provide advantages in surviving and reproducing in
particular environments. When the environment changes, some organisms have traits that al-
low them to survive, some move to new locations, and some do not survive. Humans can de-
sign solutions to reduce the impact of environmental changes on organisms.",
Standard 3.2.1,"Develop and use models to describe changes that organisms go through
during their life cycles. Emphasize that organisms have unique and diverse
life cycles but follow a pattern of birth, growth, reproduction, and death.
Examples of changes in life cycles could include how some plants and
animals look different at different stages of life or how other plants and
animals only appear to change size in their life. (LS1.B)"
Standard 3.2.2,"Analyze and interpret data to identify patterns of traits that plants
and animals have inherited from parents. Emphasize the similarities and
differences in traits between parent organisms and offspring and variation
of traits in groups of similar organisms. (LS3.A, LS3.B)"
Standard 3.2.3,"Construct an explanation that the environment can affect the traits of an
organism. Examples could include that the growth of normally tall plants
is stunted with insufficient water or that pets given too much food and
little exercise may become overweight. (LS3.B)"
Standard 3.2.4,"Construct an explanation showing how variations in traits and behaviors
can affect the ability of an individual to survive and reproduce. Examples
of traits could include large thorns protecting a plant from being eaten
or strong smelling flowers to attracting certain pollinators. Examples
of behaviors could include animals living in groups for protection or
migrating to find more food. (LS2.D, LS4.B)"
Standard 3.2.5,"Engage in argument from evidence that in a particular habitat (system)
some organisms can survive well, some survive less well, and some cannot
survive at all. Emphasize that organisms and habitats form systems in
which the parts depend upon each other. Examples of evidence could
include needs and characteristics of the organisms and habitats involved
such as cacti growing in dry, sandy soil but not surviving in wet, saturated
soil. (LS4.C)"
Standard 3.2.6,"Design a solution to a problem caused by a change in the environment
that impacts the types of plants and animals living in that environment.
Define the problem, identify criteria and constraints, and develop possible
solutions. Examples of environmental changes could include changes in
land use, water availability, temperature, food, or changes caused by other
organisms. (LS2.C, LS4.D, ETS1.A, ETS1.B, ETS1.C)"
csv
# Strand 3.3 Standards

Standard,Description,Code(s)
3.3.1,Plan and carry out investigations that provide evidence of the effects of balanced and unbalanced forces on the motion of an object. Emphasize investigations where only one variable is tested at a time. Examples could include an unbalanced force on one side of a ball causing it to move and balanced forces pushing on a box from both sides producing no movement.,"PS2.A, PS2.B"
3.3.2,Analyze and interpret data from observations and measurements of an object's motion to identify patterns in its motion that can be used to predict future motion. Examples of motion with a predictable pattern could include a child swinging on a swing or a ball rolling down a ramp.,"PS2.A, PS2.C"
3.3.3,"Construct an explanation that the gravitational force exerted by Earth causes objects to be directed downward, toward the center of the spherical Earth. Emphasize that ""downward"" is a local description depending on one's position on Earth.",PS2.B
3.3.4,"Ask questions to plan and carry out an investigation to determine cause and effect relationships of electric or magnetic interactions between two objects not in contact with each other. Emphasize how static electricity and magnets can cause objects to move without touching. Examples could include the force an electrically charged balloon has on hair, how magnet orientation affects the direction of a force, or how distance between objects affects the strength of a force. Electrical charges and magnetic fields will be taught in Grades 6 through 8.",PS2.B
3.3.5,"Design a solution to a problem in which a device functions by using scientific ideas about magnets. Define the problem, identify criteria and constraints, develop possible solutions using models, analyze data from testing solutions, and propose modifications for optimizing a solution. Examples could include a latch or lock used to keep a door shut or a device to keep two moving objects from touching each other.","PS2.B, ETS1.A, ETS1.B, ETS1.C"
There is no tabular data in this document.
csv
# Table: Strand 4.1 Standards
Standard,Description
Standard 4.1.1,"Construct an explanation from evidence that plants and animals have internal and external structures that function to support survival, growth, behavior, and reproduction. Emphasize how structures support an organism's survival in its environment and how internal and external structures of plants and animals vary within the same and across multiple Utah environments. Examples of structures could include thorns on a stem to prevent predation or gills on a fish to allow it to breathe underwater. (LS1.A)"
Standard 4.1.2,"Develop and use a model of a system to describe how animals receive different types of information from their environment through their senses, process the information in their brain, and respond to the information. Emphasize how animals are able to use their perceptions and memories to guide their actions. Examples could include models that explain how animals sense and then respond to different aspects of their environment such as sounds, temperature, or smell. (LS1.D)"
Standard 4.1.3,Analyze and interpret data from fossils to provide evidence of the stability and change in organisms and environments from long ago. Emphasize using the structures of fossils to make inferences about ancient organisms. Examples of fossils and environments could include comparing a trilobite with a horseshoe crab in an ocean environment or using a fossil footprint to determine the size of a dinosaur. (LS4.A)
Standard 4.1.4,Engage in argument from evidence based on patterns in rock layers and fossils found in those layers to support an explanation that environments have changed over time. Emphasize the relationship between fossils and past environments. Examples could include tropical plant fossils found in Arctic areas and rock layers with marine shell fossils found above rock layers with land plant fossils. (ESS1.C)
csv
Standard,Description
Standard 4.2.1,"Construct an explanation to describe the cause and effect relationship between the speed of an object and the energy of that object. Emphasize using qualitative descriptions of the relationship between speed and energy like fast, slow, strong, or weak. An example could include a ball that is kicked hard has more energy and travels a greater distance than a ball that is kicked softly. (PS3.A)"
Standard 4.2.2,"Ask questions and make observations about the changes in energy that occur when objects collide. Emphasize that energy is transferred when objects collide and may be converted to different forms of energy. Examples could include changes in speed when one moving ball collides with another or the transfer of energy when a toy car hits a wall. (PS3.B, PS3.C)"
Standard 4.2.3,"Plan and carry out an investigation to gather evidence from observations that energy can be transferred from place to place by sound, light, heat, and electrical currents. Examples could include sound causing objects to vibrate and electric currents being used to produce motion or light. (PS3.A, PS3.B)"
Standard 4.2.4,"Design a device that converts energy from one form to another. Define the problem, identify criteria and constraints, develop possible solutions using models, analyze data from testing solutions, and propose modifications for optimizing a solution. Emphasize identifying the initial and final forms of energy. Examples could include solar ovens that convert light energy to heat energy or a simple alarm system that converts motion energy into sound energy. (PS3.B, PS3.D, ETS1.A, ETS1.B, ETS1.C)"
csv
# Table: Strand 4.3: WAVE PATTERNS
,
Strand 4.3: WAVE PATTERNS,Waves are regular patterns of motion that transfer energy and have properties such as amplitude (maximum distance of the wave crest from equilibrium) and wavelength (spacing between wave peaks). Waves in water can be directly observed. Light waves cause objects to be seen when light reflected from objects enters the eye. Humans use waves and other patterns to transfer information.
Standard 4.3.1,"Develop and use a model to describe the regular patterns of waves. Emphasize patterns in terms of amplitude and wavelength. Examples of models could include diagrams, analogies, and physical models such as water or rope. (PS4.A)"
Standard 4.3.2,Develop and use a model to describe how visible light waves reflected from objects enter the eye causing objects to be seen. Emphasize the reflection and movement of light. The structure and function of organs and organ systems and the relationship between color and wavelength will be taught in Grades 6 through 8. (PS4.B)
Standard 4.3.3,"Design a solution to an information transfer problem using wave patterns. Define the problem, identify criteria and constraints, develop possible solutions using models, analyze data from testing solutions, and propose modifications for optimizing a solution. Examples could include using light to transmit a message in Morse code or using lenses and mirrors to see objects that are far away. (PS4.C, ETS1.A, ETS1.B, ETS1.C)"
GRADE 5
INTRODUCTION
"The fifth-grade SEEd standards provide a framework for students to analyze and interpret
data about Earth's major systems and how they interact. Students plan and carry out in-
vestigations to explain the properties of matter and to determine if new substances form
when matter is combined. Students construct explanations for how matter cycles and en-
ergy flows through environments and Earth's systems. Additionally, students design and
evaluate solutions to problems that exist in these areas."
csv
,
Strand 5.1: CHARACTERISTICS AND INTERACTIONS OF EARTH'S SYSTEMS,
"Earth's major systems are the geosphere (solid and molten rock, soil, and sediments), the hy-",
"drosphere (water and ice), the atmosphere (air), and the biosphere (living things, including",
"humans). Within these systems, the location of Earth's land and water can be described. Also,",
these systems interact in multiple ways. Weathering and erosion are examples of interactions,
"between Earth's systems. Some interactions cause landslides, earthquakes, and volcanic erup-",
"tions that impact humans and other organisms. Humans cannot eliminate natural hazards,",
but solutions can be designed to reduce their impact.,
Standard 5.1.1,Analyze and interpret data to describe patterns of Earth's features.
,Emphasize most earthquakes and volcanoes occur in bands that are
,often along the boundaries between continents and oceans while major
,mountain chains may be found inside continents or near their edges.
,Examples of data could include maps showing locations of mountains
,on continents and the ocean floor or the locations of volcanoes and
,earthquakes. (ESS2.B)
Standard 5.1.2,Use mathematics and computational thinking to compare the quantity
,of saltwater and freshwater in various reservoirs to provide evidence for
,"the distribution of water on Earth. Emphasize reservoirs such as oceans,"
,"lakes, rivers, glaciers, groundwater, and polar ice caps. Examples of using"
,"mathematics and computational thinking could include measuring,"
,"estimating, graphing, or finding percentages of quantities. (ESS2.C)"
Standard 5.1.3,Ask questions to plan and carry out investigations that provide
,evidence for the effects of weathering and the rate of erosion on the
,"geosphere. Emphasize weathering and erosion by water, ice, wind, gravity,"
,or vegetation. Examples could include observing the effects of cycles
,of freezing and thawing of water on rock or changing the slope in the
,"downhill movement of water. (ESS2.A, ESS2.E)"
Standard 5.1.4,Develop a model to describe interactions between Earth's systems
,"including the geosphere, biosphere, hydrosphere, and/or atmosphere."
,Emphasize interactions between only two systems at a time. Examples
,"could include the influence of a rainstorm in a desert, waves on a"
,"shoreline, or mountains on clouds. (ESS2.A)"
Standard 5.1.5,Design solutions to reduce the effects of naturally occurring events
,"that impact humans. Define the problem, identify criteria and constraints,"
,"develop possible solutions using models, analyze data from testing"
,"solutions, and propose modifications for optimizing a solution. Emphasize"
,"that humans cannot eliminate natural hazards, but they can take steps"
,"to reduce their impacts. Examples of events could include landslides,"
,"earthquakes, tsunamis, blizzards, or volcanic eruptions. (ESS3.B, ETS1.A,"
,"ETS1.B, ETS1.C)"
csv
# Table: Strand 5.3 Standards
Standard,Description
Standard 5.3.1,"Construct an explanation that plants use air, water, and energy from sunlight to produce plant matter needed for growth. Emphasize photosynthesis at a conceptual level and that plant matter comes mostly from air and water, not from the soil. Photosynthesis at the cellular level will be taught in Grades 6 through 8. (LS1.C)"
Standard 5.3.2,"Obtain, evaluate, and communicate information that animals obtain energy and matter from the food they eat for body repair, growth, and motion and to maintain body warmth. Emphasize that the energy used by animals was once energy from the Sun. Cellular respiration will be taught in Grades 6 through 8. (PS3.D, LS1.C)"
Standard 5.3.3,"Develop and use a model to describe the movement of matter among plants, animals, decomposers, and the environment. Emphasize that matter cycles between the air and soil and among plants, animals, and microbes as these organisms live and die. Examples could include simple food chains from ecosystems such as deserts or oceans or diagrams of decomposers returning matter to the environment. Complex interactions in a food web will be taught in Grades 6 through 8. (LS2.A, LS2.B)"
Standard 5.3.4,"Evaluate design solutions whose primary function is to conserve Earth's environments and resources. Define the problem, identify criteria and constraints, analyze available data on proposed solutions, and determine an optimal solution. Emphasize how humans can balance everyday needs (agriculture, industry, and energy) while conserving Earth's environments and resources. (ESS3.A, ESS3.C, ETS1.A, ETS1.B, ETS1.C)"
csv
,
Strand 6.2,ENERGY AFFECTS MATTER
,"Matter and energy are fundamental components of the universe. Matter is anything that has mass and takes up space. Transfer of energy creates change in matter. Changes between general states of matter can occur through the transfer of energy. Density describes how closely matter is packed together. Substances with a higher density have more matter in a given space than substances with a lower density. Changes in heat energy can alter the density of a material. Insulators resist the transfer of heat energy, while conductors easily transfer heat energy. These differences in energy flow can be used to design products to meet the needs of society."
Standard 6.2.1,"Develop models to show that molecules are made of different kinds, proportions, and quantities of atoms. Emphasize understanding that there are differences between atoms and molecules, and that certain combinations of atoms form specific molecules. Examples of simple molecules could include water (H2O), atmospheric oxygen (O2), or carbon dioxide (CO2). (PS1.A)"
Standard 6.2.2,"Develop a model to predict the effect of heat energy on states of matter and density. Emphasize the arrangement of particles in states of matter (solid, liquid, or gas) and during phase changes (melting, freezing, condensing, and evaporating). (PS1.A, PS3.A)"
Standard 6.2.3,"Plan and carry out an investigation to determine the relationship between temperature, the amount of heat transferred, and the change of average particle motion in various types or amounts of matter. Emphasize recording and evaluating data, and communicating the results of the investigation. (PS3.A)"
Standard 6.2.4,"Design an object, tool, or process that minimizes or maximizes heat energy transfer. Identify criteria and constraints, develop a prototype for iterative testing, analyze data from testing, and propose modifications for optimizing the design solution. Emphasize demonstrating how the structure of differing materials allows them to function as either conductors or insulators. (PS3.A, PS3.B, ETS1.A, ETS1.B, ETS1.C)"
csv
# Table: Strand 6.3 Standards
Standard,Description
Standard 6.3.1,"Develop a model to describe how the cycling of water through Earth's systems is driven by energy from the Sun, gravitational forces, and density. (ESS2.C)"
Standard 6.3.2,"Investigate the interactions between air masses that cause changes in weather conditions. Collect and analyze weather data to provide evidence for how air masses flow from regions of high pressure to low pressure causing a change in weather. Examples of data collection could include field observations, laboratory experiments, weather maps, or diagrams. (ESS2.C, ESS2.D)"
Standard 6.3.3,"Develop and use a model to show how unequal heating of the Earth's systems causes patterns of atmospheric and oceanic circulation that determine regional climates. Emphasize how warm water and air move from the equator toward the poles. Examples of models could include Utah regional weather patterns such as lake-effect snow or wintertime temperature inversions. (ESS2.C, ESS2.D)"
Standard 6.3.4,"Construct an explanation supported by evidence for the role of the natural greenhouse effect in Earth's energy balance, and how it enables life to exist on Earth. Examples could include comparisons between Earth and other planets such as Venus or Mars. (ESS2.D)"
csv
Strand 6.4: STABILITY AND CHANGE IN ECOSYSTEMS,
"The study of ecosystems includes the interaction of organisms with each other and with the physical environment. Consistent interactions occur within and between species in various ecosystems as organisms obtain resources, change the environment, and are affected by the environment. This influences the flow of energy through an ecosystem, resulting in system variations. Additionally, ecosystems benefit humans through processes and resources, such as the production of food, water and air purification, and recreation opportunities. Scientists and engineers investigate interactions among organisms and evaluate design solutions to pre- serve biodiversity and ecosystem resources.",
Standard 6.4.1,"Analyze data to provide evidence for the effects of resource availability on organisms and populations in an ecosystem. Ask questions to predict how changes in resource availability affects organisms in those ecosystems. Examples could include water, food, or living space in Utah environments. (LS2.A)"
Standard 6.4.2,"Construct an explanation that predicts patterns of interactions among organisms across multiple ecosystems. Emphasize consistent interactions in different environments such as competition, predation, and mutualism. (LS2.A)"
Standard 6.4.3,"Develop a model to describe the cycling of matter and flow of energy among living and nonliving parts of an ecosystem. Emphasize food webs and the role of producers, consumers, and decomposers in various ecosystems. Examples could include Utah ecosystems such as mountains, Great Salt Lake, wetlands, or deserts. (LS2.B)"
Standard 6.4.4,"Construct an argument supported by evidence that the stability of populations is affected by changes to an ecosystem. Emphasize how changes to living and nonliving components in an ecosystem affect populations in that ecosystem. Examples could include Utah ecosystems such as mountains, Great Salt Lake, wetlands, or deserts. (LS2.C)"
Standard 6.4.5,"Evaluate competing design solutions for preserving ecosystem services that protect resources and biodiversity based on how well the solutions maintain stability within the ecosystem. Emphasize obtaining, evaluating, and communicating information of differing design solutions. Examples could include policies affecting ecosystems, responding to invasive species, or solutions for the preservation of ecosystem resources specific to Utah, such as air and water quality and prevention of soil erosion. (LS2.C, LS4.D, ETS1.A, ETS1.B, ETS1.C)"
There is no tabular data in this image.
csv
Strand,Standard,Description,Clarification
7.1,7.1.1,Carry out an investigation which provides evidence that a change in an object's motion is dependent on the mass of the object and the sum of the forces acting on it. Various experimental designs should be evaluated to determine how well the investigation measures an object's motion.,Emphasize conceptual understanding of Newton's First and Second Laws. Calculations will only focus on one-dimensional movement; the use of vectors will be introduced in high school. (PS2.A, PS2.C, ETS1.A, ETS1.B, ETS1.C)
7.1,7.1.2,Apply Newton's Third Law to design a solution to a problem involving the motion of two colliding objects in a system.,Examples could include collisions between two moving objects or between a moving object and a stationary object. (PS2.A, ETS1.A, ETS1.B, ETS1.C)
7.1,7.1.3,Construct a model using observational evidence to describe the nature of fields existing between objects that exert forces on each other even though the objects are not in contact.,Emphasize the cause and effect relationship between properties of objects (such as magnets or electrically charged objects) and the forces they exert. (PS2.B)
7.1,7.1.4,Collect and analyze data to determine the factors that affect the strength of electric and magnetic forces.,Examples could include electromagnets, electric motors, or generators. Examples of data could include the effect of the number of turns of wire on the strength of an electromagnet, or of increasing the number or strength of magnets on the speed of an electric motor. (PS2.B)
7.1,7.1.5,Engage in argument from evidence to support the claim that gravitational interactions within a system are attractive and dependent upon the masses of interacting objects.,Examples of evidence for arguments could include mathematical data generated from various simulations. (PS2.B)
csv
Standard,Description
Standard 7.2.1,"Develop a model of the rock cycle to describe the relationship between energy flow and matter cycling that create igneous, sedimentary, and metamorphic rocks. Emphasize the processes of melting, crystallization, weathering, deposition, sedimentation, and deformation, which act together to form minerals and rocks. (ESS1.C, ESS2.A)"
Standard 7.2.2,"Construct an explanation based on evidence for how processes have changed Earth's surface at varying time and spatial scales. Examples of processes that occur at varying time scales could include slow plate motions or rapid landslides. Examples of processes that occur at varying spatial scales could include uplift of a mountain range or deposition of fine sediments. (ESS2.A, ESS2.C)"
Standard 7.2.3,"Ask questions to identify constraints of specific geologic hazards and evaluate competing design solutions for maintaining the stability of human-engineered structures, such as homes, roads, and bridges. Examples of geologic hazards could include earthquakes, landslides, or floods. (ESS2.A, ESS2.C, ETS1.A, ETS1.B, ETS1.C)"
Standard 7.2.4,"Develop and use a scale model of the matter in the Earth's interior to demonstrate how differences in density and chemical composition (silicon, oxygen, iron, and magnesium) cause the formation of the crust, mantle, and core. (ESS2.A)"
Standard 7.2.5,"Ask questions and analyze and interpret data about the patterns between plate tectonics and: (1) The occurrence of earthquakes and volcanoes. (2) Continental and ocean floor features. (3) The distribution of rocks and fossils. Examples could include identifying patterns on maps of earthquakes and volcanoes relative to plate boundaries, the shapes of the continents, the locations of ocean structures (including mountains, volcanoes, faults, and trenches), or similarities of rock and fossil types on different continents. (ESS1.C, ESS2.B)"
Standard 7.2.6,"Make an argument from evidence for how the geologic time scale shows the age and history of Earth. Emphasize scientific evidence from rock strata, the fossil record, and the principles of relative dating, such as superposition, uniformitarianism, and recognizing unconformities. (ESS1.C)"
csv
Standard,Description
Standard 7.4.1,"Develop and use a model to explain the effects that different types of reproduction have on genetic variation. Emphasize genetic variation through asexual and sexual reproduction. (LS1.B, LS3.A, LS3.B)"
Standard 7.4.2,"Obtain, evaluate, and communicate information about specific animal and plant adaptations and structures that affect the probability of successful reproduction. Examples of adaptations could include nest building to protect young from the cold, herding of animals to protect young from predators, vocalization of animals and colorful plumage to attract mates for breeding, bright flowers attracting butterflies that transfer pollen, flower nectar and odors that attract insects that transfer pollen, or hard shells on nuts that squirrels bury. (LS1.B)"
Standard 7.4.3,"Develop and use a model to describe why genetic mutations may result in harmful, beneficial, or neutral effects to the structure and function of the organism. Emphasize the conceptual idea that changes to traits can happen because of genetic mutations. Specific changes of genes at the molecular level, mechanisms for protein synthesis, and specific types of mutations will be introduced at the high school level. (LS3.A, LS3.B)"
Standard 7.4.4,"Obtain, evaluate, and communicate information about the technologies that have changed the way humans affect the inheritance of desired traits in organisms. Analyze data from tests or simulations to determine the best solution to achieve success in cultivating selected desired traits in organisms. Examples could include artificial selection, genetic modification, animal husbandry, or gene therapy. (LS4.B, ETS1.A, ETS1.B, ETS1.C)"
csv
Standard,Description,Code
7.5.1,"Construct an explanation that describes how the genetic variation of traits in a population can affect some individuals' probability of surviving and reproducing in a specific environment. Over time, specific traits may increase or decrease in populations. Emphasize the use of proportional reasoning to support explanations of trends in changes to populations over time. Examples could include camouflage, variation of body shape, speed and agility, or drought tolerance.","LS4.B, LS4.C"
7.5.2,"Analyze and interpret data for patterns in the fossil record that document the existence, diversity, extinction, and change of life forms throughout the history of life on Earth, under the assumption that natural laws operate today as in the past.","LS4.A, ESS2.E"
7.5.3,Construct explanations that describe the patterns of body structure similarities and differences within modern organisms and between ancient and modern organisms to infer possible evolutionary relationships.,LS4.A
7.5.4,Analyze data to compare patterns in the embryological development across multiple species to identify similarities and differences not evident in the fully formed anatomy.,LS4.A
There is no tabular data in this image.
csv
Standard,Description
Standard 8.1.1,"Develop a model to describe the scale and proportion of atoms and molecules. Emphasize developing atomic models of elements and their numbers of protons, neutrons, and electrons, as well as models of simple molecules. Topics like valence electrons, bond energy, ionic complexes, ions, and isotopes will be introduced at the high school level. (PS1.A)"
